participantID,initial_prompt_date,answer_status,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled
grumblystiffnessuntainted,2021-05-20,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-05-21,Completed,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-22,Completed,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-23,Completed,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-24,Completed,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-25,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-05-26,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-05-27,Completed,3.0,3.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-28,Completed,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-29,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-05-30,Completed,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-05-31,Completed,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-01,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-02,Completed,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-03,Completed,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-04,Completed,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-05,Completed,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-06,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-07,Completed,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-08,Completed,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-09,Completed,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-10,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-06-11,Completed,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-12,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-13,Completed,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-14,Completed,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-14,Completed,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-15,Completed,2.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-16,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-06-17,Completed,5.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-06-18,Completed,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-19,Completed,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-20,Completed,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-21,Completed,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-22,Completed,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-06-23,Completed,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-06-24,Completed,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-24,Completed,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-25,Completed,2.0,4.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-26,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-06-27,Completed,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-28,Completed,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-06-29,Completed,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-06-30,Completed,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-01,Completed,2.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-02,Completed,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-03,Completed,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-04,Completed,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-05,Completed,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-06,Completed,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-07,Completed,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0
grumblystiffnessuntainted,2021-07-08,Completed,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0
grumblystiffnessuntainted,2021-07-09,Completed,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0
grumblystiffnessuntainted,2021-07-10,Completed,5.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0
grumblystiffnessuntainted,2021-07-11,Completed,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-12,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-07-13,Completed,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-14,Completed,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-07-15,Completed,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-07-16,Completed,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-17,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-18,Completed,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-19,Completed,5.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-20,Completed,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-21,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-22,Completed,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-23,Completed,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-24,Completed,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-25,Completed,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-26,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-27,Completed,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-07-28,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-28,Completed,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-07-29,Completed,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-07-30,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-07-31,Completed,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-01,Completed,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-02,Completed,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-08-03,Completed,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-04,Completed,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-05,Completed,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-06,Completed,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-07,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-08,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-08-09,Completed,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-09,Completed,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-10,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-08-11,Completed,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-12,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-13,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-14,Completed,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-15,Completed,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-16,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-17,Completed,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-18,Completed,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-19,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-08-20,Completed,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-21,Completed,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-22,Completed,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-23,Completed,4.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-24,Completed,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-25,Completed,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-08-25,Completed,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-26,Completed,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-08-27,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-28,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-08-29,Completed,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-30,Completed,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-08-31,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-01,Completed,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-02,Completed,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-03,Completed,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-04,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-05,Completed,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-06,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-07,Completed,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-08,Completed,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-09-09,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-10,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-09-11,Completed,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-11,Completed,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-12,Completed,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-13,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0
grumblystiffnessuntainted,2021-09-14,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-09-15,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-15,Completed,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-16,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-09-17,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-18,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-19,Completed,4.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-09-20,Completed,4.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-09-21,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-09-22,Completed,5.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-09-23,Completed,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
